chromosome	start	end	gene	minCopyNumber	maxCopyNumber	unused	somaticRegions	germlineHomDeletionRegions	germlineHetToHomDeletionRegions	transcriptId	transcriptVersion	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAllelePloidy
chr17	58755250	59470199	BCAS3	1.9526	1.9526	0	1	0	0	ENST00000390652	5	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	59477257	59486786	TBX2	1.9526	1.9526	0	1	0	0	ENST00000240328	3	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	59489112	59490641	C17orf82	1.9526	1.9526	0	1	0	0	ENST00000335108	2	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	59533807	59561664	TBX4	1.9526	1.9526	0	1	0	0	ENST00000240335	1	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	59667794	59668563	NACA2	1.9526	1.9526	0	1	0	0	ENST00000521764	1	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	59758627	59940882	BRIP1	1.9526	1.9526	0	1	0	0	ENST00000259008	2	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	59942731	60005377	INTS2	1.9526	1.9526	0	1	0	0	ENST00000444766	3	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	60019966	60142643	MED13	1.9526	1.9526	0	1	0	0	ENST00000397786	2	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	60342616	60353016	TBC1D3P2	1.9526	1.9526	0	1	0	0	ENST00000339120	4	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	60447579	60493837	EFCAB3	1.9526	1.9526	0	1	0	0	ENST00000450662	2	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	60501228	60527454	METTL2A	1.9526	1.9526	0	1	0	0	ENST00000311506	5	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	60556386	60690851	TLK2	1.9526	1.9526	0	1	0	0	ENST00000346027	5	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	60704762	60770958	MRC2	1.9526	1.9526	0	1	0	0	ENST00000303375	5	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	60778676	60885695	MARCH10	1.9526	1.9526	0	1	0	0	ENST00000311269	5	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	60885861	60913732	RP11-453A12.1	1.9526	1.9526	0	1	0	0	ENST00000584542	1	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61021576	61021673	MIR633	1.9526	1.9526	0	1	0	0	ENST00000384821	1	q23.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61086917	61505060	TANC2	1.9526	1.9526	0	1	0	0	ENST00000424789	2	q23.2-q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61509668	61523545	CYB561	1.9526	1.9526	0	1	0	0	ENST00000392976	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61554432	61574981	ACE	1.9526	1.9526	0	1	0	0	ENST00000290866	4	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61600764	61624088	KCNH6	1.9526	1.9526	0	1	0	0	ENST00000583023	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61627861	61667147	DCAF7	1.9526	1.9526	0	1	0	0	ENST00000415273	2	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61678231	61685725	TACO1	1.9526	1.9526	0	1	0	0	ENST00000258975	6	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61699802	61773663	MAP3K3	1.9526	1.9526	0	1	0	0	ENST00000361357	3	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61773262	61777500	LIMD2	1.9526	1.9526	0	1	0	0	ENST00000259006	3	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61780225	61819169	STRADA	1.9526	1.9526	0	1	0	0	ENST00000336174	6	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61822610	61851135	CCDC47	1.9526	1.9526	0	1	0	0	ENST00000225726	5	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61851223	61896677	DDX42	1.9526	1.9526	0	1	0	0	ENST00000578681	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61896793	61905031	FTSJ3	1.9526	1.9526	0	1	0	0	ENST00000427159	2	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61904543	61909379	PSMC5	1.9526	1.9526	0	1	0	0	ENST00000310144	6	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61909444	61920300	SMARCD2	1.9526	1.9526	0	1	0	0	ENST00000448276	2	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61934376	61941739	TCAM1P	1.9526	1.9526	0	1	0	0	ENST00000478379	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61949372	61951126	CSH2	1.9526	1.9526	0	1	0	0	ENST00000392886	2	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61957584	61959295	GH2	1.9526	1.9526	0	1	0	0	ENST00000332800	7	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61972278	61974013	CSH1	1.9526	1.9526	0	1	0	0	ENST00000316193	8	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61987071	61988556	CSHL1	1.9526	1.9526	0	1	0	0	ENST00000309894	5	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	61994563	61996179	GH1	1.9526	1.9526	0	1	0	0	ENST00000323322	5	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62006100	62009696	CD79B	1.9526	1.9526	0	1	0	0	ENST00000392795	3	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62015914	62050278	SCN4A	1.9526	1.9526	0	1	0	0	ENST00000435607	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62073431	62077259	RP11-214C8.2	1.9526	1.9526	0	1	0	0	ENST00000580942	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62075711	62079876	C17orf72	1.9526	1.9526	0	1	0	0	ENST00000425164	3	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62079956	62097994	ICAM2	1.9526	1.9526	0	1	0	0	ENST00000412356	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62116502	62207485	ERN1	1.9526	1.9526	0	1	0	0	ENST00000433197	3	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62223330	62223836	SNORA76	1.9526	1.9526	0	1	0	0	ENST00000582965	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62223443	62223512	SNORD104	1.9526	1.9526	0	1	0	0	ENST00000362883	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62224587	62340587	TEX2	1.9526	1.9526	0	1	0	0	ENST00000258991	3	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62461569	62464760	MILR1	1.9526	1.9526	0	1	0	0	ENST00000605096	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62473902	62493154	POLG2	1.9526	1.9526	0	1	0	0	ENST00000539111	2	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62495734	62502639	DDX5	1.9526	1.9526	0	1	0	0	ENST00000225792	5	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62496891	62496957	MIR3064	1.9526	1.9526	0	1	0	0	ENST00000581130	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62497332	62497431	MIR5047	1.9526	1.9526	0	1	0	0	ENST00000579212	1	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62502706	62534060	CEP95	1.9526	1.9526	0	1	0	0	ENST00000556440	2	q23.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62541483	62658186	SMURF2	1.9526	1.9526	0	1	0	0	ENST00000262435	9	q23.3-q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62745781	62778117	hsa-mir-6080	1.9526	1.9526	0	1	0	0	ENST00000400873	3	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62815914	62833243	PLEKHM1P	1.9526	1.9526	0	1	0	0	ENST00000397718	4	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62850488	62914903	LRRC37A3	1.9526	1.9526	0	1	0	0	ENST00000584306	1	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	62962668	62971686	AMZ2P1	1.9526	1.9526	0	1	0	0	ENST00000430983	1	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	63006833	63052957	GNA13	1.9526	1.9526	0	1	0	0	ENST00000439174	2	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	63096930	63107176	RP11-160O5.1	1.9526	1.9526	0	1	0	0	ENST00000582940	1	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	63133592	63223808	RGS9	1.9526	1.9526	0	1	0	0	ENST00000262406	9	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	63524681	63557765	AXIN2	1.9526	1.9526	0	1	0	0	ENST00000307078	5	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	63631659	64187987	CEP112	1.9526	1.9526	0	1	0	0	ENST00000392769	2	q24.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	64208151	64225535	APOH	1.9526	1.9526	0	1	0	0	ENST00000205948	6	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	64298944	64806861	PRKCA	1.9526	1.9526	0	1	0	0	ENST00000413366	3	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	64394187	64412972	RP11-4F22.2	1.9526	1.9526	0	1	0	0	ENST00000584715	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	64783190	64783286	MIR634	1.9526	1.9526	0	1	0	0	ENST00000385208	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	64831235	64881603	CACNG5	1.9526	1.9526	0	1	0	0	ENST00000533854	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	64961026	65029514	CACNG4	1.9526	1.9526	0	1	0	0	ENST00000262138	3	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65027509	65028198	AC005544.1	1.9526	1.9526	0	1	0	0	ENST00000375684	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65040706	65052909	CACNG1	1.9526	1.9526	0	1	0	0	ENST00000226021	3	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65066554	65241299	HELZ	1.9526	1.9526	0	1	0	0	ENST00000358691	5	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65334032	65362743	PSMD12	1.9526	1.9526	0	1	0	0	ENST00000356126	3	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65374271	65689129	PITPNC1	1.9526	1.9526	0	1	0	0	ENST00000581322	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65467605	65467701	MIR548AA2	1.9526	1.9526	0	1	0	0	ENST00000384955	2	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65713949	65740647	NOL11	1.9526	1.9526	0	1	0	0	ENST00000253247	4	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65736785	65736915	SNORA38B	1.9526	1.9526	0	1	0	0	ENST00000363524	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65821781	65979269	BPTF	1.9526	1.9526	0	1	0	0	ENST00000306378	6	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	65987217	65989640	C17orf58	1.9526	1.9526	0	1	0	0	ENST00000449250	2	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66032076	66042958	KPNA2	1.9526	1.9526	0	1	0	0	ENST00000537025	2	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66195062	66195737	LOC440461	1.9526	1.9526	0	1	0	0	ENST00000589904	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66243715	66253297	AMZ2	1.9526	1.9526	0	1	0	0	ENST00000359904	3	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66255323	66418872	ARSG	1.9526	1.9526	0	1	0	0	ENST00000448504	2	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66263167	66287257	SLC16A6	1.9526	1.9526	0	1	0	0	ENST00000327268	4	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66417423	66453562	WIPI1	1.9526	1.9526	0	1	0	0	ENST00000262139	5	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66420592	66420689	MIR635	1.9526	1.9526	0	1	0	0	ENST00000384830	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66508568	66529572	PRKAR1A	1.9526	1.9526	0	1	0	0	ENST00000589228	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66533012	66597530	FAM20A	1.9526	1.9526	0	1	0	0	ENST00000592554	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66539369	66542970	AC079210.1	1.9526	1.9526	0	1	0	0	ENST00000600820	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66624295	66675747	RP11-118B18.1	1.9526	1.9526	0	1	0	0	ENST00000585484	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66863433	66951492	ABCA8	1.9526	1.9526	0	1	0	0	ENST00000269080	2	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	66970629	67057205	ABCA9	1.9526	1.9526	0	1	0	0	ENST00000340001	4	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	67074843	67138015	ABCA6	1.9526	1.9526	0	1	0	0	ENST00000284425	2	q24.2-q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	67095683	67095797	MIR4524B	1.9526	1.9526	0	1	0	0	ENST00000581569	1	q24.2	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	67144148	67240987	ABCA10	1.9526	1.9526	0	1	0	0	ENST00000269081	4	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	67240452	67323242	ABCA5	1.9526	1.9526	0	1	0	0	ENST00000392676	3	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	67410839	67539472	MAP2K6	1.9526	1.9526	0	1	0	0	ENST00000590474	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	67590926	67624492	AC003051.1	1.9526	1.9526	0	1	0	0	ENST00000433856	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	68047418	68064236	LINC01028	1.9526	1.9526	0	1	0	0	ENST00000586373	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	68100995	68131744	KCNJ16	1.9526	1.9526	0	1	0	0	ENST00000392670	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	68163102	68165543	KCNJ2-AS1	1.9526	1.9526	0	1	0	0	ENST00000590966	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	68165676	68176189	KCNJ2	1.9526	1.9526	0	1	0	0	ENST00000243457	3	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	69093916	69198318	CASC17	1.9526	1.9526	0	1	0	0	ENST00000569074	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	70026432	70032457	LINC01152	1.9526	1.9526	0	1	0	0	ENST00000538693	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	70067184	70112157	SOX9-AS1	1.9526	1.9526	0	1	0	0	ENST00000434703	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	70036164	70036872	AC007461.1	1.9526	1.9526	0	1	0	0	ENST00000602013	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	70068474	70089622	AC007461.2	1.9526	1.9526	0	1	0	0	ENST00000419257	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	70117161	70122561	SOX9	1.9526	1.9526	0	1	0	0	ENST00000245479	2	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	70594180	70636611	LINC00511	1.9526	1.9526	0	1	0	0	ENST00000581549	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	70339081	70351277	RP11-1124B17.1	1.9526	1.9526	0	1	0	0	ENST00000577573	1	q24.3	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	70642089	71088827	SLC39A11	1.9526	1.9526	0	1	0	0	ENST00000542342	2	q24.3-q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71161151	71167185	SSTR2	1.9526	1.9526	0	1	0	0	ENST00000357585	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71189129	71204646	COG1	1.9526	1.9526	0	1	0	0	ENST00000299886	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71203492	71228510	FAM104A	1.9526	1.9526	0	1	0	0	ENST00000405159	3	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71228776	71245091	C17orf80	1.9526	1.9526	0	1	0	0	ENST00000359042	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71244588	71258019	CPSF4L	1.9526	1.9526	0	1	0	0	ENST00000344935	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71279763	71308314	CDC42EP4	1.9526	1.9526	0	1	0	0	ENST00000335793	3	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71330523	71640228	SDK2	1.9526	1.9526	0	1	0	0	ENST00000392650	3	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71509824	71514909	RP11-449L23.2	1.9526	1.9526	0	1	0	0	ENST00000583547	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71746469	71824659	LINC00469	1.9526	1.9526	0	1	0	0	ENST00000544677	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	71782961	71796932	AC125421.1	1.9526	1.9526	0	1	0	0	ENST00000455366	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72199792	72206794	RPL38	1.9526	1.9526	0	1	0	0	ENST00000311111	6	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72206119	72209460	CTD-2514K5.2	1.9526	1.9526	0	1	0	0	ENST00000499670	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72209653	72258155	TTYH2	1.9526	1.9526	0	1	0	0	ENST00000269346	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72277651	72311022	DNAI2	1.9526	1.9526	0	1	0	0	ENST00000446837	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72322351	72351959	KIF19	1.9526	1.9526	0	1	0	0	ENST00000389916	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72346906	72348271	AC103809.2	1.9526	1.9526	0	1	0	0	ENST00000599136	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72352555	72358085	BTBD17	1.9526	1.9526	0	1	0	0	ENST00000375366	3	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72363597	72368739	GPR142	1.9526	1.9526	0	1	0	0	ENST00000335666	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72427052	72443568	GPRC5C	1.9526	1.9526	0	1	0	0	ENST00000392627	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72462555	72480933	CD300A	1.9526	1.9526	0	1	0	0	ENST00000360141	3	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72517313	72527605	CD300LB	1.9526	1.9526	0	1	0	0	ENST00000392621	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72537247	72542282	CD300C	1.9526	1.9526	0	1	0	0	ENST00000330793	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72575504	72588422	CD300LD	1.9526	1.9526	0	1	0	0	ENST00000375352	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72581057	72590348	C17orf77	1.9526	1.9526	0	1	0	0	ENST00000392620	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72599876	72603368	CTD-2006K23.1	1.9526	1.9526	0	1	0	0	ENST00000569279	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72608712	72619801	CD300E	1.9526	1.9526	0	1	0	0	ENST00000328630	3	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72733056	72743474	RAB37	1.9526	1.9526	0	1	0	0	ENST00000392614	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72690456	72709117	CD300LF	1.9526	1.9526	0	1	0	0	ENST00000326165	6	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72744791	72765492	SLC9A3R1	1.9526	1.9526	0	1	0	0	ENST00000262613	5	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72766686	72772470	NAT9	1.9526	1.9526	0	1	0	0	ENST00000357814	3	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72772622	72835918	TMEM104	1.9526	1.9526	0	1	0	0	ENST00000335464	5	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72838162	72855998	GRIN2C	1.9526	1.9526	0	1	0	0	ENST00000293190	5	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72858664	72869156	FDXR	1.9526	1.9526	0	1	0	0	ENST00000442102	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72873428	72889708	FADS6	1.9526	1.9526	0	1	0	0	ENST00000310226	6	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72912176	72919351	USH1G	1.9526	1.9526	0	1	0	0	ENST00000319642	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72920370	72930006	OTOP2	1.9526	1.9526	0	1	0	0	ENST00000331427	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72931897	72946083	OTOP3	1.9526	1.9526	0	1	0	0	ENST00000328801	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72946839	72968829	HID1	1.9526	1.9526	0	1	0	0	ENST00000425042	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	72983727	73001895	CDR2L	1.9526	1.9526	0	1	0	0	ENST00000337231	5	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73008769	73017356	ICT1	1.9526	1.9526	0	1	0	0	ENST00000301585	5	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73043340	73061979	KCTD2	1.9526	1.9526	0	1	0	0	ENST00000322444	6	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73034958	73043058	ATP5H	1.9526	1.9526	0	1	0	0	ENST00000301587	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73085033	73102246	SLC16A5	1.9526	1.9526	0	1	0	0	ENST00000450736	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73106082	73126360	ARMC7	1.9526	1.9526	0	1	0	0	ENST00000245543	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73126323	73127890	NT5C	1.9526	1.9526	0	1	0	0	ENST00000245552	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73131402	73150770	HN1	1.9526	1.9526	0	1	0	0	ENST00000356033	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73163408	73179078	SUMO2	1.9526	1.9526	0	1	0	0	ENST00000420826	2	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73201786	73231853	NUP85	1.9526	1.9526	0	1	0	0	ENST00000245544	4	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73232694	73257885	GGA3	1.9526	1.9526	0	1	0	0	ENST00000245541	6	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73257755	73262454	MRPS7	1.9526	1.9526	0	1	0	0	ENST00000245539	6	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
chr17	73262345	73267236	MIF4GD	1.9526	1.9526	0	1	0	0	ENST00000577542	1	q25.1	1	27873001	79840000	NONE	NONE	BAF_WEIGHTED	0.9482
